SpoonWood03
0.0,11,0	Avatar/NVRPlayer/Head	Avatar/NVRPlayer/LeftHand	Avatar/NVRPlayer/RightHand	CookingEnvironment(Clone)/PanFrying	CookingEnvironment(Clone)/SpoonBig	CookingEnvironment(Clone)/SpoonWood03	CookingEnvironment(Clone)/Pan02	CookingEnvironment(Clone)/bowl	CookingEnvironment(Clone)/Wisp	CookingEnvironment(Clone)/chopsticks_C	CookingEnvironment(Clone)/spoon_B	CookingEnvironment(Clone)/ricebowl_A_c02
4.8012,11,1	-6.5763,1.6339,4.5557,354.8824,351.0776,359.7709	-6.7897,0.7765,5.0495,76.2187,314.8414,304.0019	-6.4614,1.1391,4.6993,19.6757,333.7821,351.772	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4528,1.1248,4.6715,340.1475,340.3164,38.3613	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.824,11,1	-6.5764,1.6339,4.5557,354.8925,350.9577,359.7748	-6.7897,0.7765,5.0495,76.22,314.8468,304.0066	-6.4566,1.1389,4.6994,20.1009,333.7542,351.662	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4489,1.1257,4.6708,340.2228,339.964,37.7853	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.8449,11,1	-6.5765,1.6339,4.5557,354.8751,350.8617,359.7845	-6.7897,0.7765,5.0495,76.2206,314.8501,304.0094	-6.4495,1.1392,4.7019,19.7355,336.0107,351.6371	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4457,1.1255,4.6722,340.0395,341.0437,37.443	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.8679,11,1	-6.5766,1.6339,4.5557,354.892,350.719,359.7165	-6.7897,0.7765,5.0495,76.2223,314.8541,304.013	-6.438,1.1375,4.7091,20.0428,343.5913,353.6973	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4422,1.1243,4.6769,340.0444,344.8824,38.3935	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.8899,11,1	-6.5767,1.6339,4.5557,354.9172,350.5972,359.6713	-6.7897,0.7765,5.0495,76.2224,314.8488,304.0074	-6.4259,1.1327,4.7157,22.109,351.8253,357.5819	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4349,1.1223,4.6824,341.1234,349.5905,40.9084	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.9118,11,1	-6.5768,1.6339,4.5557,354.9667,350.5005,359.5601	-6.7897,0.7765,5.0495,76.2227,314.8463,304.005	-6.4152,1.1263,4.7188,23.503,358.0444,4.8764	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.422,1.1172,4.6863,342.4259,352.3337,45.8557	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.9337,11,1	-6.5768,1.6339,4.5557,354.9347,350.4042,359.5396	-6.7897,0.7765,5.0495,76.2229,314.8458,304.0039	-6.4027,1.1209,4.7226,22.9046,6.1681,13.528	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4104,1.1108,4.6908,343.1697,354.8459,52.5842	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.9559,11,1	-6.5769,1.6338,4.5557,354.9319,350.3839,359.5665	-6.7897,0.7765,5.0495,76.2242,314.8487,304.006	-6.3858,1.1183,4.7292,20.4689,17.8979,20.2761	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4017,1.1055,4.6984,342.999,359.9705,59.3573	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
4.9797,11,1	-6.577,1.6338,4.5557,354.8896,350.3017,359.6077	-6.7897,0.7765,5.0495,76.2242,314.853,304.0104	-6.3667,1.118,4.7338,17.5443,29.6194,24.4517	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3907,1.1023,4.7063,342.0051,7.1021,65.0711	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.001,11,1	-6.5771,1.6339,4.5556,354.8686,350.2447,359.6563	-6.7897,0.7765,5.0495,76.2256,314.8441,304.0013	-6.3549,1.1169,4.7323,15.2302,33.4674,28.9596	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3733,1.1004,4.706,340.9551,10.7442,70.3862	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.0228,11,1	-6.5773,1.6339,4.5556,354.882,350.1944,359.6801	-6.7897,0.7765,5.0495,76.2268,314.8416,303.9978	-6.3485,1.1149,4.7301,11.7413,33.8116,36.438	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3564,1.0982,4.7025,340.0284,9.9868,77.4458	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.046,11,1	-6.5774,1.6339,4.5556,354.8948,350.1292,359.7017	-6.7897,0.7765,5.0495,76.2262,314.8368,303.9928	-6.3405,1.1162,4.7303,5.3231,37.206,42.0146	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.347,1.0953,4.7042,337.7899,9.4515,85.1812	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.0671,11,1	-6.5775,1.6339,4.5556,354.9183,350.0953,359.727	-6.7897,0.7765,5.0495,76.2271,314.8399,303.9949	-6.33,1.1214,4.7313,358.1775,43.6859,42.501	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3418,1.094,4.7097,333.6592,11.6799,91.145	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.0893,11,1	-6.5776,1.6339,4.5556,354.9478,350.0581,359.7566	-6.7897,0.7765,5.0495,76.2263,314.8366,303.9921	-6.3229,1.1236,4.7291,353.7489,48.1569,44.9513	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3346,1.0964,4.7088,330.3666,13.865,96.5634	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.1121,11,1	-6.5777,1.6338,4.5556,354.958,350.0269,359.8136	-6.7897,0.7765,5.0495,76.2277,314.8348,303.9903	-6.3214,1.1224,4.7273,347.6454,47.1297,54.5512	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3225,1.0987,4.7032,329.0014,11.1549,106.2868	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.1341,11,1	-6.5778,1.6338,4.5556,354.9613,350.0091,359.8612	-6.7897,0.7765,5.0495,76.2291,314.8362,303.9919	-6.3202,1.1242,4.7263,337.6381,45.361,64.0508	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3128,1.0997,4.7022,327.2324,5.8985,119.3074	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.1562,11,1	-6.5779,1.6338,4.5556,354.9613,349.9884,359.8649	-6.7897,0.7765,5.0495,76.2312,314.8372,303.9945	-6.3205,1.1283,4.725,331.3428,45.5808,66.7739	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3128,1.102,4.7029,325.1391,2.0161,129.2416	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.1791,11,1	-6.5779,1.6338,4.5556,354.9606,349.9721,359.8498	-6.7897,0.7765,5.0495,76.2305,314.8354,303.9948	-6.3266,1.1276,4.724,336.0891,43.4137,65.6455	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3213,1.1063,4.699,325.7699,0.1113,131.3965	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.201,11,1	-6.5779,1.6338,4.5556,354.9579,349.9538,359.8217	-6.7897,0.7765,5.0495,76.2316,314.8331,303.9927	-6.3323,1.126,4.7248,343.2461,42.8837,59.8843	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3329,1.1062,4.6986,326.9211,0.9989,126.6762	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.2236,11,1	-6.5779,1.6338,4.5556,354.9536,349.9192,359.8067	-6.7897,0.7765,5.0495,76.233,314.8258,303.9861	-6.3395,1.1216,4.7267,352.8047,41.3028,53.8247	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3446,1.1058,4.6982,329.3831,3.4578,117.6421	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.2453,11,1	-6.5779,1.6338,4.5556,354.9456,349.9391,359.7646	-6.7897,0.7765,5.0495,76.2334,314.8162,303.9766	-6.35,1.1145,4.7292,1.1117,36.9196,50.5089	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3524,1.1039,4.6981,333.2168,4.0987,109.2816	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.2668,11,1	-6.5778,1.6338,4.5556,354.9919,350.0099,359.6885	-6.7897,0.7765,5.0495,76.2361,314.8155,303.976	-6.3628,1.1072,4.7306,8.5864,30.779,47.4591	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3602,1.1005,4.698,337.6959,2.469,101.8446	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.289,11,1	-6.5777,1.6338,4.5557,355.0605,350.1007,359.5898	-6.7897,0.7765,5.0495,76.2364,314.8156,303.976	-6.3779,1.1048,4.7299,13.3237,23.3224,40.9201	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3711,1.0959,4.6986,340.4139,359.6705,94.0963	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.3126,11,1	-6.5775,1.6337,4.5558,355.1051,350.2448,359.5925	-6.7897,0.7765,5.0495,76.2361,314.8193,303.9794	-6.3902,1.1066,4.7278,17.2519,17.9595,31.8465	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3863,1.0951,4.6977,341.5828,358.428,85.067	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.3339,11,1	-6.5773,1.6336,4.5559,355.1018,350.2836,359.6121	-6.7897,0.7765,5.0495,76.2378,314.8155,303.9753	-6.4029,1.1087,4.7248,21.9288,10.7531,22.2981	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3993,1.0986,4.6943,343.0691,357.3471,75.3231	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.3566,11,1	-6.5772,1.6336,4.5559,355.108,350.3154,359.5972	-6.7897,0.7765,5.0495,76.2383,314.8093,303.9696	-6.4177,1.1105,4.7203,25.1734,0.9375,15.0349	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4079,1.1021,4.6901,344.8446,354.1049,66.9231	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.3783,11,1	-6.5772,1.6336,4.5559,355.0891,350.3211,359.5956	-6.7897,0.7765,5.0495,76.2397,314.811,303.9709	-6.4306,1.1141,4.7152,26.1436,352.7711,9.9167	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4168,1.1047,4.6863,345.824,349.9775,60.4936	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.4003,11,1	-6.5772,1.6337,4.5559,355.0858,350.2938,359.5654	-6.7897,0.7765,5.0495,76.2394,314.8095,303.9702	-6.4393,1.1209,4.7115,24.5535,348.4734,5.4454	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4278,1.1074,4.6834,345.1674,347.2794,55.3131	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.4224,11,1	-6.5772,1.6337,4.5559,355.0629,350.2646,359.5435	-6.7897,0.7765,5.0495,76.2406,314.7996,303.9597	-6.446,1.1286,4.7076,22.6074,343.7994,358.8154	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4372,1.1126,4.6799,343.6643,345.9463,49.535	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.4457,11,1	-6.5771,1.6337,4.5559,355.0676,350.1894,359.4739	-6.7897,0.7765,5.0495,76.2401,314.7932,303.9524	-6.4519,1.1348,4.7023,21.6778,336.7326,352.6098	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.441,1.1196,4.6751,342.7155,343.7793,43.5629	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.4682,11,1	-6.5772,1.6337,4.5559,355.0209,350.1538,359.4471	-6.7897,0.7765,5.0495,76.2401,314.7919,303.9508	-6.4569,1.1397,4.6966,20.1412,331.1335,350.2631	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4428,1.1239,4.671,341.5914,340.6359,39.4848	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.4893,11,1	-6.5772,1.6338,4.5558,355.0164,350.1223,359.3846	-6.7897,0.7765,5.0495,76.2425,314.7866,303.9437	-6.4592,1.1444,4.6921,17.9289,327.7319,348.9005	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4452,1.1268,4.6674,339.9537,337.9049,36.6485	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.5119,11,1	-6.5771,1.6338,4.5558,355.0032,350.1364,359.2737	-6.7897,0.7765,5.0495,76.2432,314.7874,303.9442	-6.4586,1.1484,4.6894,15.8324,326.4174,348.0471	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4468,1.1296,4.6647,338.1055,336.3686,34.7205	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.534,11,1	-6.5769,1.6338,4.5558,355.0215,350.1302,359.2095	-6.7897,0.7765,5.0495,76.2453,314.7845,303.9404	-6.4559,1.15,4.6886,15.0675,326.6733,348.3687	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4459,1.1319,4.663,336.8187,335.7215,33.9317	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.5557,11,1	-6.5768,1.6337,4.5559,355.0393,350.1763,359.1472	-6.7897,0.7765,5.0495,76.2464,314.7791,303.9348	-6.4514,1.149,4.6898,15.8568,328.1038,349.3195	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4429,1.1333,4.6625,336.5863,335.8097,34.1444	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.5784,11,1	-6.5767,1.6337,4.5559,355.0547,350.1934,359.1234	-6.7897,0.7765,5.0495,76.2469,314.782,303.9377	-6.4442,1.1468,4.6944,16.9367,332.5098,351.0935	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4397,1.1327,4.6646,336.9458,337.532,35.2781	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.6011,11,1	-6.5767,1.6337,4.556,355.0699,350.2101,359.0994	-6.7897,0.7765,5.0495,76.2467,314.7806,303.9357	-6.4336,1.1437,4.7031,18.7648,340.1455,352.6939	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4366,1.1317,4.6699,338.0267,341.8089,36.724	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
